"gene","log2FoldChange","padj","status"
"ENSG00000279526.1",-1.82325322022808,1.03931907600237e-32,"DOWN"
"ENSG00000269288.1",-1.50345222333922,1.05763729235428e-32,"DOWN"
"ENSG00000165799.4",-2.53545662531469,1.0655674390503e-32,"DOWN"
"ENSG00000212807.1",-1.17456155017191,1.06822432159842e-32,"DOWN"
"ENSG00000050165.17",-1.21238731620991,1.0739992679006e-32,"DOWN"
"ENSG00000101846.6",-1.19523598652872,1.0739992679006e-32,"DOWN"
"ENSG00000169427.6",2.58967814782913,1.07496793528232e-32,"UP"
"ENSG00000282907.1",1.02822913036962,1.08223553709202e-32,"UP"
"ENSG00000130988.12",-1.99518677878322,1.08934922504784e-32,"DOWN"
"ENSG00000197928.10",-1.37685614476473,1.13690683668025e-32,"DOWN"
"ENSG00000136531.15",-2.22548450050755,1.14203180583813e-32,"DOWN"
"ENSG00000164236.11",-1.4076616118742,1.15476101881922e-32,"DOWN"
"ENSG00000157168.18",-2.13973298191852,1.17854050448733e-32,"DOWN"
"ENSG00000261641.2",1.01275479043408,1.18775127078758e-32,"UP"
"ENSG00000228651.1",2.00126819236292,1.20098583258582e-32,"UP"
"ENSG00000240280.6",3.41178714406798,1.221212701593e-32,"UP"
"ENSG00000246898.1",-1.43865929626103,1.31422891419153e-32,"DOWN"
"ENSG00000244953.1",-1.43609314025758,1.36001053564202e-32,"DOWN"
"ENSG00000277887.1",2.35173084098882,1.39327823515627e-32,"UP"
"ENSG00000142627.12",-1.11237747184607,1.39831822976616e-32,"DOWN"
"ENSG00000262772.1",1.84770530754903,1.44683023501449e-32,"UP"
"ENSG00000258636.1",-1.92820981419856,1.45894008759709e-32,"DOWN"
"ENSG00000187045.16",2.53063326842113,1.48030069393454e-32,"UP"
"ENSG00000108342.12",-3.72397827775481,1.4907878889649e-32,"DOWN"
"ENSG00000259884.1",-1.8785305285758,1.49260856423133e-32,"DOWN"
"ENSG00000263745.6",3.52123436240469,1.51026620867437e-32,"UP"
"ENSG00000228079.2",-1.35131232173073,1.51457914803136e-32,"DOWN"
"ENSG00000234688.1",-4.2402816717414,1.54028375181249e-32,"DOWN"
"ENSG00000160200.17",1.96345207920178,1.55068105648876e-32,"UP"
"ENSG00000278722.1",1.58810936645208,1.58161348908582e-32,"UP"
"ENSG00000234076.1",-1.56606548736742,1.62301591258152e-32,"DOWN"
"ENSG00000152527.13",-1.58239877030498,1.64377387146513e-32,"DOWN"
"ENSG00000181544.13",1.22981306484291,1.72047978980425e-32,"UP"
"ENSG00000127663.14",1.14370964280177,1.72361819555136e-32,"UP"
"ENSG00000258679.1",2.89854798358764,1.75017972794377e-32,"UP"
"ENSG00000182759.3",3.30314401699848,1.77556254342978e-32,"UP"
"ENSG00000179588.8",1.02943749007618,1.78506486494951e-32,"UP"
"ENSG00000262406.2",2.80599913563493,1.79366383953297e-32,"UP"
"ENSG00000135318.11",-1.26792117211393,1.793919689841e-32,"DOWN"
"ENSG00000185203.12",1.87972585456723,1.84881117009675e-32,"UP"
"ENSG00000010282.14",-2.9633475035658,1.85863120379464e-32,"DOWN"
"ENSG00000102316.16",1.23174798950703,1.87270562176352e-32,"UP"
"ENSG00000076604.14",1.0253741404168,1.87618746024211e-32,"UP"
"ENSG00000255815.3",1.59242313840659,1.92945994074408e-32,"UP"
"ENSG00000216425.4",2.33508094584521,2.10655668667041e-32,"UP"
"ENSG00000274213.1",1.89319208447574,2.1230662182222e-32,"UP"
"ENSG00000270412.1",-1.30412572560983,2.13939444058713e-32,"DOWN"
"ENSG00000112996.10",1.64130089577693,2.16730705467102e-32,"UP"
"ENSG00000040608.13",1.28755980796115,2.18897419439095e-32,"UP"
"ENSG00000104447.12",1.27644860963652,2.24480102991484e-32,"UP"
"ENSG00000232917.5",1.52506210152572,2.27128516116336e-32,"UP"
"ENSG00000258461.5",-1.0457653981912,2.27768390397511e-32,"DOWN"
"ENSG00000279803.1",-1.38899916157359,2.30220621985167e-32,"DOWN"
"ENSG00000117984.13",1.24916081092536,2.38874323219902e-32,"UP"
"ENSG00000278709.1",1.2136778714067,2.40415095950486e-32,"UP"
"ENSG00000137142.4",2.5194934191772,2.41775350035496e-32,"UP"
"ENSG00000068781.21",-1.46512358402553,2.90470123460196e-32,"DOWN"
"ENSG00000268964.1",4.78765260061499,2.94059305841867e-32,"UP"
"ENSG00000233622.1",2.77001330669613,2.94839169550627e-32,"UP"
"ENSG00000281311.1",2.33272452588547,2.9602337591151e-32,"UP"
"ENSG00000089127.12",1.46905300142263,2.99427194862396e-32,"UP"
"ENSG00000278766.2",1.27423802878861,3.01125528249486e-32,"UP"
"ENSG00000205913.6",1.19056915864857,3.06010298534072e-32,"UP"
"ENSG00000272396.1",3.93741037701588,3.15445528712983e-32,"UP"
"ENSG00000134853.11",-1.38767609979836,3.23587892800358e-32,"DOWN"
"ENSG00000233429.9",-1.49269827988468,3.27818252150808e-32,"DOWN"
"ENSG00000116574.5",-1.41586518096953,3.32367850397058e-32,"DOWN"
"ENSG00000168040.4",1.00692055249536,3.5039627549992e-32,"UP"
"ENSG00000171951.4",1.86019380241023,3.57139397563416e-32,"UP"
"ENSG00000204516.9",1.28582919546554,3.59655905617634e-32,"UP"
"ENSG00000106538.9",-1.47951788857965,3.62832912657446e-32,"DOWN"
"ENSG00000214688.5",-1.2988807771478,3.70710029449186e-32,"DOWN"
"ENSG00000224163.4",-1.54746899591987,3.76249495511815e-32,"DOWN"
"ENSG00000161664.6",1.0776934892864,3.99550621316113e-32,"UP"
"ENSG00000214867.3",1.24636183845615,4.00647480812806e-32,"UP"
"ENSG00000223764.2",2.21809877899071,4.13055407450335e-32,"UP"
"ENSG00000242337.5",-2.42577808617856,4.13315231239844e-32,"DOWN"
"ENSG00000273551.1",3.39330660022678,4.15160545149751e-32,"UP"
"ENSG00000072952.18",-1.0645745693681,4.32450006262096e-32,"DOWN"
"ENSG00000269397.1",1.37479782191595,4.34089208288583e-32,"UP"
"ENSG00000012048.20",1.06845983674207,4.50383147717953e-32,"UP"
"ENSG00000229950.1",1.18359668111945,4.52606641782251e-32,"UP"
"ENSG00000196557.12",2.25481090438463,4.8129300987028e-32,"UP"
"ENSG00000167772.11",-1.92780062777055,4.89051271064045e-32,"DOWN"
"ENSG00000279622.1",-1.78821984500268,5.04819106165603e-32,"DOWN"
"ENSG00000244332.1",1.39926850282259,5.22312126543621e-32,"UP"
"ENSG00000204624.7",2.23490356813981,5.43435218087594e-32,"UP"
"ENSG00000273391.1",1.44310676422783,5.47876499057001e-32,"UP"
"ENSG00000052850.5",-2.33331924892367,5.55247951149285e-32,"DOWN"
"ENSG00000173114.12",-2.04144811437307,5.59930903019963e-32,"DOWN"
"ENSG00000223657.2",1.36047555276298,5.62544510160944e-32,"UP"
"ENSG00000263639.5",3.01682799816871,5.77247721108908e-32,"UP"
"ENSG00000122861.15",1.34252688242466,5.80211045886294e-32,"UP"
"ENSG00000185290.3",1.96926809651183,5.89958573077236e-32,"UP"
"ENSG00000142273.10",1.43830575764457,6.05298053201505e-32,"UP"
"ENSG00000269489.1",1.7724189045462,6.08244754207601e-32,"UP"
"ENSG00000141736.13",1.92176453012017,6.17739772241314e-32,"UP"
"ENSG00000197496.5",1.28814626069194,6.31772293415139e-32,"UP"
"ENSG00000136999.4",-1.53822545413605,6.35608127129806e-32,"DOWN"
"ENSG00000260266.1",-1.47490158954667,6.36784256762115e-32,"DOWN"
"ENSG00000113763.10",2.26810158371716,6.38240214839852e-32,"UP"
"ENSG00000105472.12",1.41611893784952,6.3839086683896e-32,"UP"
"ENSG00000237803.5",-1.62998828532381,6.43477917277893e-32,"DOWN"
"ENSG00000178752.15",1.94432760977212,6.44753595902938e-32,"UP"
"ENSG00000261065.1",1.48278257559417,6.46639356983007e-32,"UP"
"ENSG00000271730.1",-1.03840026891181,6.50190584969052e-32,"DOWN"
"ENSG00000229116.2",-1.73558343216643,6.72297785202865e-32,"DOWN"
"ENSG00000228528.1",-3.03207313441373,6.7368544630652e-32,"DOWN"
"ENSG00000163590.13",-1.05219465259509,7.10953107469057e-32,"DOWN"
"ENSG00000238198.1",-1.60784155328339,7.19136183454073e-32,"DOWN"
"ENSG00000178828.6",-3.15860654418794,7.25152293081128e-32,"DOWN"
"ENSG00000233554.5",-1.01673449764788,7.32636836350905e-32,"DOWN"
"ENSG00000115252.18",-1.17947304619958,7.3501665302273e-32,"DOWN"
"ENSG00000168126.3",3.38347381510891,7.45225839052809e-32,"UP"
"ENSG00000281904.1",-1.14278831231118,7.48435130580896e-32,"DOWN"
"ENSG00000271524.1",1.61141627088922,7.66046995971418e-32,"UP"
"ENSG00000166816.13",-1.66189444066912,7.78595209959277e-32,"DOWN"
"ENSG00000101000.5",-1.00310177695201,7.84558881490357e-32,"DOWN"
"ENSG00000117016.9",-1.40751224879748,7.89216233475293e-32,"DOWN"
"ENSG00000232387.2",1.05952867451515,8.30404626005769e-32,"UP"
"ENSG00000140450.8",-1.02715450722186,8.56403962764379e-32,"DOWN"
"ENSG00000267503.1",3.13381062039052,8.95105806920855e-32,"UP"
"ENSG00000160613.12",-1.07154070396104,9.03174764432796e-32,"DOWN"
"ENSG00000232709.1",-1.52466249295964,9.52370533025743e-32,"DOWN"
"ENSG00000162461.7",-1.18351857250262,9.63361514406567e-32,"DOWN"
"ENSG00000176788.8",1.18192541859965,9.91993567305814e-32,"UP"
"ENSG00000266692.1",1.52239210742466,9.99573493194392e-32,"UP"
"ENSG00000089356.18",1.39871660056486,1.0035548985615e-31,"UP"
"ENSG00000171916.16",2.09089618618401,1.00377322962405e-31,"UP"
"ENSG00000271711.1",1.05330149115731,1.0375035092764e-31,"UP"
"ENSG00000235927.4",-1.19158521318481,1.08425147806798e-31,"DOWN"
"ENSG00000234638.1",-2.97245116713728,1.13165574109464e-31,"DOWN"
"ENSG00000279658.1",-1.84863699138899,1.23665556019976e-31,"DOWN"
"ENSG00000217889.3",1.35023913643914,1.23842565180168e-31,"UP"
"ENSG00000277913.1",1.2791562908942,1.2712348733916e-31,"UP"
"ENSG00000139151.14",-2.92136371730416,1.49710154649641e-31,"DOWN"
"ENSG00000140459.17",-1.56582106103225,1.52639072739181e-31,"DOWN"
"ENSG00000104332.11",-2.58427402925347,1.57706640120972e-31,"DOWN"
"ENSG00000221381.1",1.78723209877515,1.58426391744112e-31,"UP"
"ENSG00000232295.7",-1.14903277362694,1.62013754386355e-31,"DOWN"
"ENSG00000076826.9",1.09958325407643,1.6402626047246e-31,"UP"
"ENSG00000110492.15",1.41787688599124,1.77585408002341e-31,"UP"
"ENSG00000214407.3",3.46549275625933,1.77959142022806e-31,"UP"
"ENSG00000230873.8",2.38834414524768,1.85454218464982e-31,"UP"
"ENSG00000160050.14",1.13462466202711,1.90371384102039e-31,"UP"
"ENSG00000165695.9",1.17911700737196,1.96633590819682e-31,"UP"
"ENSG00000260903.2",3.97170262765131,1.9702869984512e-31,"UP"
"ENSG00000108344.14",1.37453732057337,2.00980199681498e-31,"UP"
"ENSG00000280417.1",1.10974882123464,2.0417570407896e-31,"UP"
"ENSG00000230932.2",1.72840441101582,2.06623545112588e-31,"UP"
"ENSG00000172186.7",1.12746435427448,2.11770799181521e-31,"UP"
"ENSG00000277030.1",3.0088939761612,2.12507192133038e-31,"UP"
"ENSG00000253692.3",3.86017665097664,2.33967118792857e-31,"UP"
"ENSG00000055163.19",1.34822017698545,2.37251814651617e-31,"UP"
"ENSG00000106211.8",1.50111972463925,2.3860124708219e-31,"UP"
"ENSG00000147862.15",-1.53717414886054,2.41945538846713e-31,"DOWN"
"ENSG00000104213.12",-1.05786798315771,2.5429344326046e-31,"DOWN"
"ENSG00000073150.13",1.7365130592191,2.59010834224586e-31,"UP"
"ENSG00000174276.6",1.127951078906,2.68196424299954e-31,"UP"
"ENSG00000187808.4",1.25543944795155,2.70267378757611e-31,"UP"
"ENSG00000176533.12",-1.21878235147697,2.78254211603966e-31,"DOWN"
"ENSG00000267500.1",1.15464786828084,2.90546621386133e-31,"UP"
"ENSG00000283914.1",-2.14338573668148,2.92328684616877e-31,"DOWN"
"ENSG00000269313.5",1.13515413604731,2.94460561278892e-31,"UP"
"ENSG00000275812.1",2.13420766669664,2.97050419786919e-31,"UP"
"ENSG00000129521.13",1.61557426655731,2.9852902775495e-31,"UP"
"ENSG00000283952.1",3.26801055925036,3.21245395602764e-31,"UP"
"ENSG00000251791.1",3.54956094385775,3.38219394702968e-31,"UP"
"ENSG00000253208.1",1.3517928443119,3.4327834384639e-31,"UP"
"ENSG00000228798.1",-1.53752860407685,3.50222768222963e-31,"DOWN"
"ENSG00000183773.15",1.29611010077347,3.54306996599983e-31,"UP"
"ENSG00000276509.1",1.34845053337243,3.6670588733289e-31,"UP"
"ENSG00000265168.1",-1.77977968198865,3.67916686596786e-31,"DOWN"
"ENSG00000102265.11",1.11171778910408,3.73912890645265e-31,"UP"
"ENSG00000105976.14",-1.6249950853573,3.75234955237235e-31,"DOWN"
"ENSG00000265188.1",-1.20801737193158,3.7952782965453e-31,"DOWN"
"ENSG00000231852.6",-1.75745169934872,3.83364286792257e-31,"DOWN"
"ENSG00000055118.14",2.27942099427619,3.98593119286512e-31,"UP"
"ENSG00000275221.1",2.24297172966228,4.16072477878252e-31,"UP"
"ENSG00000075213.10",-1.54479050210581,4.23163786997434e-31,"DOWN"
"ENSG00000136928.6",2.91335138938569,4.33018263491128e-31,"UP"
"ENSG00000113248.5",-1.13434221534323,4.51089965256631e-31,"DOWN"
"ENSG00000228470.1",-1.63591415053777,4.56457966041433e-31,"DOWN"
"ENSG00000143845.14",1.44423069522273,4.62123943891306e-31,"UP"
"ENSG00000187559.5",1.86319170313733,4.66733154224646e-31,"UP"
"ENSG00000172399.5",-1.92944066126624,4.68999745394423e-31,"DOWN"
"ENSG00000158714.10",1.31906177349784,4.70399552997519e-31,"UP"
"ENSG00000197635.9",-1.51315484107185,4.97164995681156e-31,"DOWN"
"ENSG00000096006.11",3.62535629122862,5.04931324528246e-31,"UP"
"ENSG00000196653.11",-1.21150266702542,5.13885940000598e-31,"DOWN"
"ENSG00000274751.1",1.23537671086473,5.14241033230183e-31,"UP"
"ENSG00000277022.1",1.72332157888732,5.18247429352543e-31,"UP"
"ENSG00000259683.1",-1.84623040303529,5.19218296734678e-31,"DOWN"
"ENSG00000131759.17",1.19069876051431,5.21203152124011e-31,"UP"
"ENSG00000137392.9",3.11364810525736,5.22434305167396e-31,"UP"
"ENSG00000174576.9",-2.01275480343321,5.2269101116146e-31,"DOWN"
"ENSG00000156587.15",1.04625545034195,5.39937217901294e-31,"UP"
"ENSG00000226808.1",-1.49098607810492,5.42173959732939e-31,"DOWN"
"ENSG00000088992.17",-1.80028463110555,5.42869558218438e-31,"DOWN"
"ENSG00000136574.17",4.6084892157761,5.55513406061589e-31,"UP"
"ENSG00000172818.9",1.27452430977328,5.57663846217287e-31,"UP"
"ENSG00000127578.6",1.43582978979575,5.66261343497138e-31,"UP"
"ENSG00000242078.1",2.15578004683712,5.6655028079881e-31,"UP"
"ENSG00000108176.14",2.03777029658247,5.68629785682615e-31,"UP"
"ENSG00000223814.1",-1.85533525731662,5.69445744906954e-31,"DOWN"
"ENSG00000230699.2",2.49953845827274,5.69491435183086e-31,"UP"
"ENSG00000128872.9",-1.0967679725674,5.85978640279048e-31,"DOWN"
"ENSG00000008056.13",1.96434000807181,5.87046407770641e-31,"UP"
"ENSG00000178935.5",1.43767921009378,5.92325383303587e-31,"UP"
"ENSG00000203995.9",1.48805864075246,6.08841727116498e-31,"UP"
"ENSG00000254894.1",-1.35281478363491,6.25474045934702e-31,"DOWN"
"ENSG00000234571.1",1.57574652138312,6.40278731885857e-31,"UP"
"ENSG00000106541.11",2.36260608911689,6.45561574762229e-31,"UP"
"ENSG00000184925.11",1.99325342171433,6.4667386214464e-31,"UP"
"ENSG00000175773.12",-1.04642797360841,6.48374167200972e-31,"DOWN"
"ENSG00000137261.13",2.42976963066451,6.85408780327482e-31,"UP"
"ENSG00000167371.17",1.53626156196235,6.97715962892845e-31,"UP"
"ENSG00000053747.15",-1.75852482567588,7.07188764107261e-31,"DOWN"
"ENSG00000134532.15",-1.73449761678333,7.36347563946165e-31,"DOWN"
"ENSG00000185482.7",1.01747440319124,7.43590146942057e-31,"UP"
"ENSG00000223358.5",-1.07717180684313,7.43652562416204e-31,"DOWN"
"ENSG00000115009.11",2.34490046831823,7.56526586875855e-31,"UP"
"ENSG00000146216.11",1.75598829386764,7.58924344361296e-31,"UP"
"ENSG00000157601.13",1.74878906391632,7.8978901079536e-31,"UP"
"ENSG00000168994.13",-1.09561753987116,8.02752957814108e-31,"DOWN"
"ENSG00000130287.13",4.30938735170148,8.03143820788785e-31,"UP"
"ENSG00000162949.16",1.85724111198868,8.44125087786464e-31,"UP"
"ENSG00000280055.1",3.12617345291792,8.71911615409649e-31,"UP"
"ENSG00000238795.1",2.54352914738954,8.89292698799525e-31,"UP"
"ENSG00000260810.1",1.74744452468085,8.89416163937867e-31,"UP"
"ENSG00000183317.16",1.39139205110979,9.09642568629793e-31,"UP"
"ENSG00000238258.1",-1.07756141895728,9.11088478414956e-31,"DOWN"
"ENSG00000270093.1",-1.86321261819041,9.14835831377608e-31,"DOWN"
"ENSG00000168502.17",1.47960165257566,9.3444706599806e-31,"UP"
"ENSG00000137077.7",-2.43938495934072,9.72826109405768e-31,"DOWN"
"ENSG00000158516.11",-2.40107552990129,1.00436128904897e-30,"DOWN"
"ENSG00000139629.15",1.54174087835709,1.00634382282485e-30,"UP"
"ENSG00000117009.11",1.185083511241,1.00828762842126e-30,"UP"
"ENSG00000124140.13",1.86560413798019,1.03513780088051e-30,"UP"
"ENSG00000125995.15",1.15361716230562,1.05090658920758e-30,"UP"
"ENSG00000283936.1",1.03748467475506,1.09997915648785e-30,"UP"
"ENSG00000236993.2",1.0752430746923,1.10191247028045e-30,"UP"
"ENSG00000163285.7",-2.45630129626644,1.14178675257937e-30,"DOWN"
"ENSG00000172382.9",1.602888939422,1.21763662387514e-30,"UP"
"ENSG00000277863.1",-2.16991795421334,1.23216618959442e-30,"DOWN"
"ENSG00000268403.2",1.1496486297765,1.30291152040112e-30,"UP"
"ENSG00000183439.7",-1.26458931645323,1.321723288996e-30,"DOWN"
"ENSG00000253358.1",-1.07599650777739,1.32666697749753e-30,"DOWN"
"ENSG00000173210.19",-1.5254820624673,1.34822795518541e-30,"DOWN"
"ENSG00000130518.16",-1.47888052370752,1.37292858032548e-30,"DOWN"
"ENSG00000184524.5",1.82793009999064,1.3765001175901e-30,"UP"
"ENSG00000112182.14",-1.33870654516363,1.44272931696696e-30,"DOWN"
"ENSG00000204539.3",2.40672396577664,1.4520602583876e-30,"UP"
"ENSG00000228974.5",1.4985282487729,1.46226069435072e-30,"UP"
"ENSG00000224791.1",1.68674783330104,1.46580820348724e-30,"UP"
"ENSG00000171695.10",3.10021036125253,1.47629118904174e-30,"UP"
"ENSG00000164938.13",1.0873476576755,1.5007272002536e-30,"UP"
"ENSG00000258010.3",3.89052428876414,1.61422924352567e-30,"UP"
"ENSG00000131096.10",2.93412921401342,1.62857834578164e-30,"UP"
"ENSG00000113389.15",-2.03358255236526,1.64285547584781e-30,"DOWN"
"ENSG00000236385.1",3.47206702003943,1.66047556791385e-30,"UP"
"ENSG00000196172.9",1.01147388619573,1.67256249173836e-30,"UP"
"ENSG00000280200.1",-2.70111292359042,1.69415116465965e-30,"DOWN"
"ENSG00000197905.8",1.03467065245417,1.69906148365233e-30,"UP"
"ENSG00000149591.16",-1.26770074779552,1.72918191565741e-30,"DOWN"
"ENSG00000277879.1",-1.02513919338736,1.76035281075159e-30,"DOWN"
"ENSG00000143502.14",1.66928499632703,1.83735293302666e-30,"UP"
"ENSG00000204338.8",1.94488067828739,1.88790915399895e-30,"UP"
"ENSG00000198759.11",-1.97417309445197,1.90628070694219e-30,"DOWN"
"ENSG00000233547.1",-1.05776569655093,1.90854709009571e-30,"DOWN"
"ENSG00000238225.1",2.18835663264868,2.04187623218568e-30,"UP"
"ENSG00000115415.18",1.16682115318093,2.05684068497585e-30,"UP"
"ENSG00000186297.11",4.75158784596933,2.13362363714823e-30,"UP"
"ENSG00000132874.14",-2.27970934663868,2.16141666088392e-30,"DOWN"
"ENSG00000198054.11",5.24781181936569,2.17102905929948e-30,"UP"
"ENSG00000173110.7",1.44814444347922,2.19764989228836e-30,"UP"
"ENSG00000144824.20",-1.24059683730384,2.21192706851512e-30,"DOWN"
"ENSG00000145103.12",1.01923380430859,2.2451282130255e-30,"UP"
"ENSG00000277701.4",1.18206170125135,2.24753692098049e-30,"UP"
"ENSG00000121898.12",-1.35856469470119,2.39295761214305e-30,"DOWN"
"ENSG00000114770.16",1.1492152623422,2.40363749685447e-30,"UP"
"ENSG00000228928.1",2.42162398951972,2.47113541680938e-30,"UP"
"ENSG00000224916.9",1.4659929510533,2.50420368108966e-30,"UP"
"ENSG00000101224.17",1.14449942870917,2.59608482568959e-30,"UP"
"ENSG00000147689.16",2.81317996879861,2.60811645358282e-30,"UP"
"ENSG00000270028.1",1.37946499963488,2.6790401507669e-30,"UP"
"ENSG00000197785.13",1.00680660715603,2.72501762675175e-30,"UP"
"ENSG00000168243.10",2.6076956522757,2.74548209255831e-30,"UP"
"ENSG00000253669.3",1.04247317798803,2.80926859611185e-30,"UP"
"ENSG00000173621.8",1.25967505264845,2.83857695106804e-30,"UP"
"ENSG00000259641.5",2.27960673776338,2.87867585565591e-30,"UP"
"ENSG00000224468.3",-1.60501519613926,2.88887342961613e-30,"DOWN"
"ENSG00000269968.1",1.10028265243466,2.92838669958791e-30,"UP"
"ENSG00000175264.7",1.91831013958916,3.07503757539906e-30,"UP"
"ENSG00000197172.10",7.96347245790365,3.0876245139692e-30,"UP"
"ENSG00000081138.13",3.33543328468695,3.09087395071126e-30,"UP"
"ENSG00000239626.1",-1.06206801537893,3.0943572006157e-30,"DOWN"
"ENSG00000090530.9",-1.42552859467086,3.18048489270328e-30,"DOWN"
"ENSG00000235387.2",-1.79965866400471,3.2071943733978e-30,"DOWN"
"ENSG00000164220.6",1.71114756987275,3.39587543891977e-30,"UP"
"ENSG00000283503.1",-2.88800602847991,3.42039797073609e-30,"DOWN"
"ENSG00000197272.2",1.75267460367966,3.47726687326981e-30,"UP"
"ENSG00000255404.1",1.27465371332594,3.52821632982697e-30,"UP"
"ENSG00000278705.1",4.35725045473825,3.54686990214364e-30,"UP"
"ENSG00000153002.11",4.2543675438121,3.57969531963788e-30,"UP"
"ENSG00000272418.1",1.1787033037905,3.695951577104e-30,"UP"
"ENSG00000066813.14",-2.98089920010673,3.77317766672957e-30,"DOWN"
"ENSG00000276107.1",1.94643460405286,3.89949571877825e-30,"UP"
"ENSG00000069696.6",1.61396960949998,4.08901921350235e-30,"UP"
"ENSG00000178685.13",1.15283160985565,4.24519818493231e-30,"UP"
"ENSG00000230216.1",1.4536209744121,4.37249768183907e-30,"UP"
"ENSG00000115705.20",-1.50821182141502,4.41522276547813e-30,"DOWN"
"ENSG00000257660.5",1.58612816268004,4.56692901149036e-30,"UP"
"ENSG00000117425.13",-1.26419206786626,4.64173492403732e-30,"DOWN"
